4927,-1140,304,15792,-202,267,-115
4955,-1152,312,15676,-192,277,-115
4955,-1152,268,15768,-185,253,-119
4956,-1152,268,15768,-185,253,-119
4956,-1064,276,15692,-194,258,-114
4957,-1064,276,15692,-194,258,-114
4957,-1112,260,15780,-194,262,-101
4958,-1112,260,15780,-194,262,-101
4958,-1080,280,15676,-189,266,-124
4959,-1080,280,15676,-189,266,-124
4959,-1176,228,15520,-204,246,-133
4960,-1020,312,15556,-217,237,-142
4961,-1020,312,15556,-217,237,-142
4961,-1248,236,15764,-204,217,-133
4962,-1248,236,15764,-204,217,-133
4969,-1084,268,15592,-198,257,-104
4970,-1084,268,15592,-198,257,-104
4970,-1212,288,15660,-210,237,-103
4971,-1212,288,15660,-210,237,-103
4971,-1116,308,15776,-216,238,-112
4972,-1116,308,15776,-216,238,-112
4972,-1064,344,15752,-198,237,-119
4973,-1052,340,15728,-198,238,-116
4973,-1052,340,15728,-198,238,-116
4974,-1148,340,15780,-182,229,-113
4974,-1148,340,15780,-182,229,-113
4975,-1124,204,15612,-179,236,-123
4975,-1124,204,15612,-179,236,-123
4976,-1060,328,15668,-176,254,-113
4977,-1060,328,15668,-176,254,-113
4984,-1048,352,15660,-196,260,-140
4984,-1048,352,15660,-196,260,-140
4985,-1088,392,15556,-186,271,-119
4986,-1088,392,15556,-186,271,-119
4986,-1088,252,15668,-178,281,-92
4987,-1128,260,15700,-185,271,-92
4987,-1128,260,15700,-185,271,-92
4988,-1100,388,15820,-201,263,-105
4988,-1100,388,15820,-201,263,-105
4989,-1248,348,15844,-214,247,-111
4989,-1248,348,15844,-214,247,-111
4990,-1188,324,15784,-201,235,-132
4990,-1188,324,15784,-201,235,-132
4991,-992,344,15640,-192,238,-135
4991,-992,344,15640,-192,238,-135
4999,-1164,324,15688,-194,257,-91
4999,-1164,324,15688,-194,257,-91
5000,-1120,248,15656,-197,243,-99
5000,-1136,336,15660,-190,224,-106
5001,-1136,336,15660,-190,224,-106
5002,-1132,324,15684,-199,237,-125
5002,-1132,324,15684,-199,237,-125
5003,-1172,312,15696,-207,274,-125
5003,-1172,312,15696,-207,274,-125
5004,-1120,404,15588,-197,275,-129
5004,-1120,404,15588,-197,275,-129
5005,-1160,356,15704,-206,267,-115
5005,-1160,356,15704,-206,267,-115
5006,-1176,272,15632,-183,263,-114
5013,-1116,228,15616,-215,209,-105
5014,-1124,264,15672,-185,244,-111
5014,-1120,336,15692,-182,270,-107
5015,-1120,336,15692,-182,270,-107
5015,-1092,244,15708,-194,269,-98
5016,-1092,244,15708,-194,269,-98
5016,-1152,312,15736,-220,247,-103
5017,-1152,312,15736,-220,247,-103
5018,-1120,300,15832,-212,269,-113
5018,-1120,300,15832,-212,269,-113
5019,-1152,352,15756,-206,282,-119
5019,-1152,352,15756,-206,282,-119
5020,-1152,356,15660,-211,241,-125
