3804,-1140,300,15544,-207,251,-117
3821,-1196,280,15592,-181,261,-95
3821,-1184,292,15632,-197,255,-94
3822,-1184,292,15632,-197,255,-94
3823,-1120,356,15576,-195,259,-116
3823,-1120,356,15576,-195,259,-116
3824,-1164,256,15672,-195,261,-100
3824,-1164,256,15672,-195,261,-100
3825,-1192,248,15780,-182,253,-105
3825,-1192,248,15780,-182,253,-105
3826,-1196,252,15732,-184,239,-117
3826,-1192,356,15596,-200,233,-121
3827,-1192,356,15596,-200,233,-121
3827,-1232,244,15620,-197,237,-108
3828,-1232,244,15620,-197,237,-108
3835,-1216,368,15716,-199,254,-114
3836,-1216,368,15716,-199,254,-114
3836,-1144,344,15676,-187,260,-116
3837,-1144,344,15676,-187,260,-116
3838,-1168,256,15696,-189,243,-117
3838,-1168,256,15696,-189,243,-117
3839,-1140,264,15740,-193,225,-118
3839,-1140,264,15740,-193,225,-118
3840,-1124,304,15744,-198,240,-130
3840,-1096,260,15676,-191,239,-105
3841,-1096,260,15676,-191,239,-105
3841,-1136,348,15612,-195,246,-106
3842,-1136,348,15612,-195,246,-106
3842,-1200,304,15676,-196,267,-98
3843,-1200,304,15676,-196,267,-98
3850,-1152,356,15644,-196,249,-124
3851,-1152,356,15644,-196,249,-124
3851,-1128,216,15676,-195,256,-118
3852,-1128,216,15676,-195,256,-118
3852,-1096,200,15616,-191,246,-97
3853,-1096,200,15616,-191,246,-97
3854,-1084,240,15704,-189,250,-108
3854,-1092,244,15704,-197,255,-109
3855,-1092,244,15704,-197,255,-109
3855,-1140,200,15780,-194,243,-114
3856,-1140,200,15780,-194,243,-114
3856,-1136,244,15744,-194,254,-122
3857,-1136,244,15744,-194,254,-122
3857,-1148,228,15576,-198,244,-123
3858,-1148,228,15576,-198,244,-123
3865,-1104,392,15728,-201,275,-120
3866,-1104,392,15728,-201,275,-120
3866,-1144,404,15548,-195,276,-123
3867,-1144,404,15548,-195,276,-123
3867,-1076,336,15632,-190,250,-111
3868,-1096,308,15604,-188,220,-108
3868,-1096,308,15604,-188,220,-108
3869,-1064,304,15652,-197,228,-118
3870,-1064,304,15652,-197,228,-118
3870,-1148,324,15768,-195,246,-105
3871,-1148,324,15768,-195,246,-105
3871,-1124,308,15632,-203,252,-97
3872,-1124,308,15632,-203,252,-97
3872,-1100,292,15600,-205,261,-120
3880,-1204,212,15580,-198,243,-104
3880,-1124,256,15628,-180,242,-91
3881,-1124,256,15628,-180,242,-91
3881,-1072,260,15788,-193,260,-106
3882,-1176,244,15764,-207,263,-102
3882,-1176,244,15764,-207,263,-102
3883,-1212,232,15716,-200,243,-116
3883,-1212,232,15716,-200,243,-116
3884,-1232,280,15712,-214,234,-120
3884,-1232,280,15712,-214,234,-120
3885,-1044,332,15612,-212,234,-121
3886,-1044,332,15612,-212,234,-121
3886,-1016,308,15568,-186,247,-114
3887,-1016,308,15568,-186,247,-114
3887,-1116,328,15612,-196,238,-121
3895,-1128,376,15760,-200,260,-117
3895,-1100,336,15784,-206,250,-104
3896,-1184,320,15696,-207,254,-113
3896,-1184,320,15696,-207,254,-113
3897,-1148,268,15664,-213,268,-116
3897,-1148,268,15664,-213,268,-116
3898,-1108,300,15772,-203,249,-133
