-936,320,15764,-208,235,-109
-1064,308,15792,-186,245,-140
-1064,308,15792,-186,245,-140
-1004,332,15748,-188,239,-140
-1004,332,15748,-188,239,-140
-896,272,15644,-191,242,-122
-896,272,15644,-191,242,-122
-1024,208,15624,-204,231,-110
-1024,208,15624,-204,231,-110
-968,280,15524,-227,223,-115
-968,280,15524,-227,223,-115
-960,404,15552,-220,234,-110
-960,404,15552,-220,234,-110
-928,280,15592,-214,247,-106
-928,280,15592,-214,247,-106
-980,296,15724,-202,257,-105
-1048,316,15680,-193,258,-120
-1048,316,15680,-193,258,-120
-908,284,15816,-182,246,-122
-908,284,15816,-182,246,-122
-944,252,15684,-190,227,-105
-944,252,15684,-190,227,-105
-1036,332,15644,-182,235,-96
-1036,332,15644,-182,235,-96
-1096,316,15692,-188,246,-115
-1096,316,15692,-188,246,-115
-992,356,15688,-220,260,-133
-992,356,15688,-220,260,-133
-1008,368,15704,-222,260,-132
-968,336,15712,-206,245,-125
-968,336,15712,-206,245,-125
-1124,244,15716,-201,244,-126
-1124,244,15716,-201,244,-126
-1112,252,15648,-209,244,-112
-1112,252,15648,-209,244,-112
-1004,280,15636,-185,247,-114
-1004,280,15636,-185,247,-114
-968,268,15768,-216,248,-128
-968,268,15768,-216,248,-128
-1044,260,15684,-241,258,-116
-1044,260,15684,-241,258,-116
-1044,280,15516,-210,261,-109
-1044,280,15516,-210,261,-109
-968,292,15612,-172,243,-120
-1052,260,15776,-172,253,-105
-1052,260,15776,-172,253,-105
-1036,244,15752,-205,247,-92
-1036,244,15752,-205,247,-92
-992,236,15708,-199,246,-98
-992,236,15708,-199,246,-98
-1000,248,15820,-190,246,-119
-1000,248,15820,-190,246,-119
-1092,228,15848,-195,262,-118
-1048,220,15708,-175,262,-106
-1044,208,15600,-197,254,-119
-1044,208,15600,-197,254,-119
-1056,296,15596,-207,252,-135
-1016,368,15636,-202,239,-123
-1016,368,15636,-202,239,-123
-1040,252,15852,-197,240,-115
-1040,252,15852,-197,240,-115
-984,208,15768,-191,255,-106
-984,208,15768,-191,255,-106
-996,256,15788,-180,277,-113
-996,256,15788,-180,277,-113
-1040,324,15788,-183,253,-139
-1040,324,15788,-183,253,-139
-920,200,15676,-190,231,-130
-920,200,15676,-190,231,-130
-984,112,15616,-189,244,-111
-948,264,15624,-197,234,-129
-948,264,15624,-197,234,-129
-944,200,15720,-186,252,-116
-944,200,15720,-186,252,-116
-1044,256,15696,-188,279,-101
-1044,256,15696,-188,279,-101
-1056,256,15712,-190,260,-100
-1056,256,15712,-190,260,-100
-1044,164,15672,-190,246,-106
-1044,164,15672,-190,246,-106
-928,308,15564,-192,252,-121
-928,308,15564,-192,252,-121
-1000,320,15680,-202,232,-129
-1000,320,15680,-202,232,-129
-1056,216,15708,-199,243,-124
-1056,216,15708,-199,243,-124
-1040,252,15724,-210,251,-126
-1008,236,15604,-190,268,-109
-1008,236,15604,-190,268,-109
-972,248,15816,-187,260,-108
-972,248,15816,-187,260,-108
-980,264,15716,-186,249,-133
-980,264,15716,-186,249,-133
-1016,368,15700,-200,246,-122
-1016,368,15700,-200,246,-122
-1072,324,15656,-198,263,-118
-1072,324,15656,-198,263,-118
-1164,344,15720,-194,269,-107
-1164,344,15720,-194,269,-107
-1076,220,15652,-192,245,-111
-1004,180,15776,-203,246,-112
-1004,180,15776,-203,246,-112
-1040,248,15744,-211,236,-105
-1040,248,15744,-211,236,-105
-900,332,15632,-189,253,-115
-900,332,15632,-189,253,-115
-960,256,15628,-184,249,-104
-960,256,15628,-184,249,-104
-984,236,15620,-194,238,-109
-984,236,15620,-194,238,-109
-1012,224,15688,-198,251,-120
-1012,224,15688,-198,251,-120
-1056,248,15692,-205,268,-107
-1068,248,15632,-206,259,-129
-1068,248,15632,-206,259,-129
-984,244,15712,-207,234,-118
-984,244,15712,-207,234,-118
-980,216,15684,-198,223,-108
-980,216,15684,-198,223,-108
-960,248,15772,-195,244,-98
-960,248,15772,-195,244,-98
-996,208,15728,-201,255,-117
-980,328,15704,-218,268,-115
-1008,236,15736,-206,236,-114
-1008,236,15736,-206,236,-114
-964,192,15680,-203,231,-112
-964,192,15680,-203,231,-112
-980,272,15780,-203,238,-119
-1008,308,15836,-214,253,-114
-1008,308,15836,-214,253,-114
-1036,264,15792,-209,268,-112
-1036,264,15792,-209,268,-112
-976,208,15724,-199,253,-119
-976,208,15724,-199,253,-119
-1068,276,15724,-198,237,-114
-1068,276,15724,-198,237,-114
-976,268,15652,-195,248,-115
-976,268,15652,-195,248,-115
-972,252,15732,-178,242,-131
-1040,308,15476,-187,260,-122
-1040,144,15648,-179,223,-95
-988,116,15612,-187,240,-93
-988,116,15612,-187,240,-93
-992,108,15616,-195,255,-92
-992,108,15616,-195,255,-92
-1056,260,15728,-207,272,-102
-1056,260,15728,-207,272,-102
-1032,244,15628,-199,255,-114
-1032,244,15628,-199,255,-114
-1052,248,15604,-193,239,-124
-1052,248,15604,-193,239,-124
-1056,360,15588,-195,258,-107
-1056,360,15588,-195,258,-107
-1076,376,15680,-206,259,-106
-1076,376,15680,-206,259,-106
-1124,324,15648,-198,233,-115
-1060,332,15716,-196,234,-121
-1020,392,15720,-225,230,-113
-1076,308,15692,-197,256,-94
-1076,308,15692,-197,256,-94
-1136,352,15692,-193,261,-105
-1136,352,15692,-193,261,-105
-1136,172,15680,-220,246,-110
-1136,172,15680,-220,246,-110
-1092,180,15724,-215,237,-122
-1092,180,15724,-215,237,-122
-1012,212,15820,-194,265,-119
-1012,212,15820,-194,265,-119
-940,164,15832,-183,264,-125
-940,164,15832,-183,264,-125
-944,232,15740,-197,232,-122
-972,356,15700,-209,223,-129
-972,356,15700,-209,223,-129
-1020,304,15736,-202,246,-128
-1044,276,15672,-216,250,-126
-1024,344,15744,-207,257,-123
-1024,344,15744,-207,257,-123
-1004,244,15692,-192,229,-141
-1004,244,15692,-192,229,-141
-968,136,15732,-182,230,-128
-968,136,15732,-182,230,-128
-1108,192,15664,-201,250,-100
-1108,192,15664,-201,250,-100
-1040,232,15740,-212,257,-102
-1000,316,15852,-201,248,-102
-1000,316,15852,-201,248,-102
-1020,276,15708,-201,230,-115
-1020,276,15708,-201,230,-115
-1008,344,15764,-209,253,-121
-1008,344,15764,-209,253,-121
-988,380,15692,-196,268,-112
-984,284,15900,-188,250,-110
-1064,252,15776,-175,261,-102
-1064,252,15776,-175,261,-102
-1016,204,15628,-181,252,-93
