-1008,232,15624,-205,268,-121
-1076,288,15640,-186,245,-103
-1124,312,15692,-195,254,-99
-1124,312,15692,-195,254,-99
-1096,380,15736,-191,246,-108
-1096,380,15736,-191,246,-108
-1028,408,15752,-189,233,-105
-972,340,15716,-189,244,-105
-972,340,15716,-189,244,-105
-1092,248,15676,-193,276,-105
-1092,248,15676,-193,276,-105
-1020,232,15552,-201,282,-121
-1020,232,15552,-201,282,-121
-1064,300,15688,-203,256,-123
-1064,300,15688,-203,256,-123
-968,380,15644,-208,251,-105
-968,380,15644,-208,251,-105
-972,412,15592,-210,269,-88
-1008,344,15648,-200,257,-114
-976,344,15652,-193,257,-116
-976,344,15652,-193,257,-116
-1104,272,15752,-186,267,-105
-1040,340,15656,-206,259,-122
-1040,340,15656,-206,259,-122
-1004,344,15688,-213,251,-118
-1004,344,15688,-213,251,-118
-1012,312,15768,-211,262,-135
-1012,312,15768,-211,262,-135
-1052,352,15716,-213,255,-142
-1052,352,15716,-213,255,-142
-1088,244,15656,-208,230,-123
-1088,244,15656,-208,230,-123
-1076,252,15580,-217,225,-117
-1076,252,15580,-217,225,-117
-1044,224,15660,-224,255,-110
-984,244,15692,-193,262,-118
-984,244,15692,-193,262,-118
-1016,212,15496,-187,268,-111
-1016,212,15496,-187,268,-111
-1132,128,15576,-184,258,-99
-1132,128,15576,-184,258,-99
-1060,260,15664,-190,257,-100
-1060,260,15664,-190,257,-100
-1128,336,15696,-207,276,-115
-1128,336,15696,-207,276,-115
-1144,308,15696,-208,271,-136
-1144,308,15696,-208,271,-136
-1060,256,15564,-195,255,-117
-1060,256,15564,-195,255,-117
-1168,216,15528,-189,244,-110
-1016,260,15736,-198,265,-113
-1016,260,15736,-198,265,-113
-1108,268,15620,-205,242,-115
-1108,268,15620,-205,242,-115
-1088,308,15640,-205,249,-128
-1088,308,15640,-205,249,-128
-1092,344,15688,-191,246,-124
-1092,344,15688,-191,246,-124
-1144,328,15612,-194,261,-112
-1144,328,15612,-194,261,-112
-1096,292,15636,-214,269,-106
-1096,292,15636,-214,269,-106
-1056,232,15632,-216,255,-107
-1036,352,15672,-206,250,-122
-1036,352,15672,-206,250,-122
-1084,396,15680,-199,250,-140
-1084,396,15680,-199,250,-140
-1128,244,15708,-186,250,-123
-1128,244,15708,-186,250,-123
-1076,284,15664,-195,243,-117
-1076,284,15664,-195,243,-117
-1060,292,15672,-180,252,-114
-1060,292,15672,-180,252,-114
-1184,320,15764,-180,253,-126
-1184,320,15764,-180,253,-126
-1088,400,15860,-192,256,-124
-952,300,15608,-197,256,-118
-952,300,15608,-197,256,-118
-960,312,15512,-184,245,-128
-960,312,15512,-184,245,-128
-1048,412,15700,-192,233,-116
-1048,412,15700,-192,233,-116
-1080,284,15660,-204,235,-119
-1080,284,15660,-204,235,-119
-984,236,15796,-195,264,-118
-984,236,15796,-195,264,-118
-976,292,15648,-190,270,-114
-1032,364,15676,-202,257,-111
-996,328,15728,-203,230,-131
-1068,320,15784,-213,231,-118
-1068,320,15784,-213,231,-118
-1156,288,15652,-233,252,-123
-1156,288,15652,-233,252,-123
-1136,288,15652,-218,257,-129
-1136,288,15652,-218,257,-129
-1160,288,15672,-209,243,-123
-1160,288,15672,-209,243,-123
-1036,280,15664,-204,224,-112
-1036,280,15664,-204,224,-112
-1024,332,15576,-196,252,-106
-1024,332,15576,-196,252,-106
-1032,348,15628,-214,272,-103
-1032,348,15628,-214,272,-103
-1084,396,15636,-205,254,-112
-1064,348,15644,-205,235,-114
-1064,348,15644,-205,235,-114
-1140,396,15584,-204,250,-113
-1140,396,15584,-204,250,-113
-1076,212,15636,-212,264,-116
-1076,212,15636,-212,264,-116
-940,200,15672,-209,253,-120
-940,200,15672,-209,253,-120
-968,280,15716,-208,245,-120
-968,280,15716,-208,245,-120
-1080,240,15644,-200,269,-114
-1080,240,15644,-200,269,-114
-1048,320,15692,-190,261,-107
-1048,320,15692,-190,261,-107
-1072,232,15740,-193,247,-107
-1060,316,15844,-186,243,-138
-1060,316,15844,-186,243,-138
-1092,304,15632,-205,254,-109
-1092,304,15632,-205,254,-109
-1096,304,15536,-189,236,-119
-1096,304,15536,-189,236,-119
-1008,244,15652,-194,240,-118
-1008,244,15652,-194,240,-118
-1000,268,15628,-189,246,-120
-1000,268,15628,-189,246,-120
-1124,264,15720,-184,251,-125
-1124,264,15720,-184,251,-125
-1184,240,15764,-187,263,-115
-1064,240,15648,-202,257,-109
-1064,240,15648,-202,257,-109
-1104,264,15680,-209,245,-117
-1104,264,15680,-209,245,-117
-1132,248,15692,-215,233,-120
-1132,248,15692,-215,233,-120
-988,332,15656,-191,223,-121
-988,332,15656,-191,223,-121
-1148,280,15752,-176,262,-129
-1148,280,15752,-176,262,-129
-1132,288,15740,-199,281,-127
-1132,288,15740,-199,281,-127
-1092,216,15732,-219,276,-128
-1140,324,15544,-214,242,-120
-1140,324,15544,-214,242,-120
-1088,204,15500,-208,238,-121
-1088,204,15500,-208,238,-121
-1076,224,15652,-192,254,-113
-1076,224,15652,-192,254,-113
-1000,276,15604,-195,256,-115
-1000,276,15604,-195,256,-115
-1060,324,15720,-213,250,-106
-1060,324,15720,-213,250,-106
-1120,352,15704,-203,246,-114
-1120,352,15704,-203,246,-114
-1116,372,15708,-195,241,-114
-1100,320,15836,-187,244,-117
-1100,320,15836,-187,244,-117
-1136,276,15728,-189,237,-123
-1136,276,15728,-189,237,-123
-1020,376,15700,-185,253,-107
-1020,376,15700,-185,253,-107
-988,316,15664,-202,276,-120
-988,316,15664,-202,276,-120
-1072,228,15664,-202,281,-137
-1072,228,15664,-202,281,-137
-1100,332,15648,-217,250,-118
-1100,332,15648,-217,250,-118
-1048,312,15688,-218,240,-102
-1048,312,15688,-218,240,-102
-1020,312,15676,-195,258,-110
-1064,312,15648,-210,251,-118
-1064,312,15648,-210,251,-118
-984,376,15668,-210,240,-122
-984,376,15668,-210,240,-122
-1036,404,15660,-189,234,-105
-1036,404,15660,-189,234,-105
-1068,312,15628,-198,262,-99
-1068,312,15628,-198,262,-99
-972,312,15660,-209,252,-104
-972,312,15660,-209,252,-104
-1088,312,15664,-206,243,-100
-1088,312,15664,-206,243,-100
-1120,220,15592,-212,246,-105
-1084,288,15552,-213,268,-110
-1084,288,15552,-213,268,-110
-1044,292,15748,-203,264,-103
-948,372,15716,-179,271,-131
-1040,356,15700,-177,276,-128
-1040,356,15700,-177,276,-128
-1036,296,15856,-196,254,-125
-1036,296,15856,-196,254,-125
-1020,312,15724,-202,238,-111
-1020,312,15724,-202,238,-111
-896,368,15588,-212,251,-94
-896,368,15588,-212,251,-94
-1028,316,15660,-207,266,-99
-1088,288,15824,-202,248,-112
-1088,288,15824,-202,248,-112
-1168,272,15740,-196,233,-128
-1168,272,15740,-196,233,-128
-1016,300,15676,-192,261,-121
-1016,300,15676,-192,261,-121
-956,272,15560,-198,262,-111
-956,272,15560,-198,262,-111
-1164,320,15652,-206,277,-105
-1164,320,15652,-206,277,-105
-1068,256,15624,-202,274,-122
-1068,256,15624,-202,274,-122
-1044,256,15756,-197,264,-130
-1088,240,15572,-191,231,-120
-1088,240,15572,-191,231,-120
-1084,368,15640,-180,235,-95
-1084,368,15640,-180,235,-95
-1012,388,15716,-193,249,-109
-1012,388,15716,-193,249,-109
-1132,432,15660,-216,286,-109
-1132,432,15660,-216,286,-109
-1220,336,15652,-211,301,-110
-1220,336,15652,-211,301,-110
-1152,388,15632,-210,270,-125
-1152,388,15632,-210,270,-125
-1096,260,15544,-175,233,-92
-1096,260,15544,-175,233,-92
-1052,284,15648,-207,236,-108
-1020,364,15696,-238,244,-121
-1020,364,15696,-238,244,-121
-1032,376,15788,-219,248,-120
-1032,376,15788,-219,248,-120
-1060,320,15792,-195,252,-106
-1060,320,15792,-195,252,-106
-1048,356,15620,-204,249,-108
-1048,356,15620,-204,249,-108
-1016,288,15620,-203,247,-113
-1016,288,15620,-203,247,-113
-1076,332,15720,-200,255,-125
