-1092,252,15708,-178,254,-117
-1024,256,15616,-211,253,-113
-1024,256,15616,-211,253,-113
-1112,268,15660,-202,231,-120
-1112,268,15660,-202,231,-120
-1104,328,15636,-210,238,-122
-1104,328,15636,-210,238,-122
-1108,400,15672,-205,257,-127
-1108,400,15672,-205,257,-127
-1176,292,15708,-195,254,-111
-1176,292,15708,-195,254,-111
-1064,304,15628,-181,260,-90
-1048,312,15704,-194,258,-95
-1048,312,15704,-194,258,-95
-1100,300,15764,-198,256,-116
-1100,300,15764,-198,256,-116
-1060,264,15604,-194,234,-118
-1060,264,15604,-194,234,-118
-1116,280,15788,-194,261,-103
-1116,280,15788,-194,261,-103
-1072,344,15708,-200,249,-94
-1072,344,15708,-200,249,-94
-1012,344,15616,-200,258,-105
-1012,344,15616,-200,258,-105
-1072,168,15724,-213,264,-118
-988,312,15684,-205,227,-119
-988,312,15684,-205,227,-119
-1048,380,15616,-195,218,-118
-1048,380,15616,-195,218,-118
-948,352,15600,-196,241,-126
-948,352,15600,-196,241,-126
-980,268,15600,-201,263,-133
-980,268,15600,-201,263,-133
-1068,236,15476,-206,260,-125
-1068,236,15476,-206,260,-125
-1128,316,15628,-189,253,-127
-1128,316,15628,-189,253,-127
-1048,376,15692,-197,245,-123
-1076,224,15592,-215,247,-105
-1076,224,15592,-215,247,-105
-1024,244,15600,-210,228,-101
-1024,244,15600,-210,228,-101
-1088,200,15716,-206,222,-101
-1088,200,15716,-206,222,-101
-1020,220,15564,-194,233,-121
-1020,220,15564,-194,233,-121
-1044,244,15660,-193,254,-108
-1044,244,15660,-193,254,-108
-1044,372,15636,-191,277,-109
-1044,372,15636,-191,277,-109
-1088,328,15652,-191,240,-121
-1088,328,15652,-191,240,-121
-1100,248,15700,-172,256,-118
-1044,256,15632,-175,239,-102
-1044,256,15632,-175,239,-102
-1072,308,15568,-175,224,-101
-1072,308,15568,-175,224,-101
-1100,360,15612,-185,239,-116
-1100,360,15612,-185,239,-116
-1024,328,15620,-205,239,-126
-1024,328,15620,-205,239,-126
-1004,280,15652,-195,247,-95
-1004,280,15652,-195,247,-95
-996,312,15756,-193,247,-88
-996,312,15756,-193,247,-88
-1112,284,15732,-200,236,-100
-1112,284,15732,-200,236,-100
-1040,352,15644,-214,241,-100
-1108,312,15588,-221,225,-108
-1128,344,15660,-197,247,-111
-1120,340,15692,-206,258,-108
-1120,340,15692,-206,258,-108
-964,300,15736,-202,261,-111
-964,300,15736,-202,261,-111
-1040,400,15604,-188,247,-105
-1040,400,15604,-188,247,-105
-964,364,15580,-175,221,-106
-964,364,15580,-175,221,-106
-1060,224,15616,-187,252,-125
-1060,224,15616,-187,252,-125
-1132,248,15804,-200,259,-121
-1044,356,15712,-210,237,-120
-1044,356,15712,-210,237,-120
-964,368,15592,-196,237,-124
-964,368,15592,-196,237,-124
-1012,360,15556,-198,247,-135
-1012,360,15556,-198,247,-135
-1024,292,15708,-203,243,-95
-1024,292,15708,-203,243,-95
-1100,264,15704,-207,242,-90
-1100,264,15704,-207,242,-90
-1104,328,15624,-193,251,-123
-1104,328,15624,-193,251,-123
-964,348,15556,-192,265,-122
-960,328,15592,-189,280,-126
-960,328,15592,-189,280,-126
-1060,264,15648,-210,274,-103
-1060,264,15648,-210,274,-103
-1060,240,15616,-204,254,-115
-1060,240,15616,-204,254,-115
-968,156,15652,-179,257,-103
-968,156,15652,-179,257,-103
-1024,276,15652,-180,262,-93
-1024,276,15652,-180,262,-93
-1024,176,15744,-204,265,-125
-1024,176,15744,-204,265,-125
-1028,256,15648,-190,259,-108
-1028,256,15648,-190,259,-108
-1048,324,15564,-200,249,-107
-1028,308,15644,-209,250,-101
-1028,308,15644,-209,250,-101
-1044,344,15632,-213,269,-100
-1044,344,15632,-213,269,-100
-1036,368,15692,-189,258,-107
-1036,368,15692,-189,258,-107
-1020,260,15700,-174,240,-105
-1020,260,15700,-174,240,-105
-1008,136,15548,-191,243,-102
-1008,136,15548,-191,243,-102
-1092,240,15540,-204,244,-121
-1092,240,15540,-204,244,-121
-1068,360,15804,-217,258,-109
-1072,368,15748,-214,240,-122
-1072,368,15748,-214,240,-122
-1020,312,15696,-205,252,-119
-1020,312,15696,-205,252,-119
-1048,304,15728,-204,280,-117
-1048,304,15728,-204,280,-117
-1076,228,15680,-200,265,-130
-1076,228,15680,-200,265,-130
-1080,304,15592,-195,243,-112
-1080,304,15592,-195,243,-112
-1088,296,15724,-197,238,-113
-1088,296,15724,-197,238,-113
-1080,328,15768,-205,252,-114
-1080,328,15768,-205,252,-114
-988,268,15716,-204,253,-115
-1020,284,15552,-204,241,-104
-1140,360,15636,-204,259,-110
-1084,304,15648,-207,230,-109
-1084,304,15648,-207,230,-109
-1040,308,15648,-199,225,-115
-1040,308,15648,-199,225,-115
-1112,292,15564,-205,238,-128
-1112,292,15564,-205,238,-128
-1044,240,15720,-209,242,-117
-1044,240,15720,-209,242,-117
-1044,236,15700,-226,250,-119
-1044,236,15700,-226,250,-119
-972,292,15564,-212,263,-124
-1016,340,15576,-196,287,-114
-1016,340,15576,-196,287,-114
-988,308,15648,-208,281,-114
-988,308,15648,-208,281,-114
-1016,268,15624,-228,254,-118
-1108,212,15700,-206,236,-101
-1136,248,15828,-204,224,-113
-1136,248,15828,-204,224,-113
-1104,328,15752,-203,240,-95
-1104,328,15752,-203,240,-95
-1064,304,15620,-197,253,-134
-1064,304,15620,-197,253,-134
-1000,324,15608,-192,262,-133
-1000,324,15608,-192,262,-133
-1028,188,15660,-186,260,-134
-1148,300,15660,-189,258,-123
-1148,300,15660,-189,258,-123
-1112,348,15652,-195,252,-118
-1112,348,15652,-195,252,-118
-1076,264,15556,-213,241,-128
-1076,264,15556,-213,241,-128
-1068,316,15580,-214,222,-116
-1068,316,15580,-214,222,-116
-1044,460,15688,-209,245,-121
-1044,460,15688,-209,245,-121
-996,364,15624,-225,248,-117
-996,364,15624,-225,248,-117
-992,268,15620,-201,235,-101
-1044,336,15556,-193,219,-101
-1044,336,15556,-193,219,-101
-1052,324,15616,-196,220,-98
-1052,324,15616,-196,220,-98
-996,336,15652,-208,242,-97
-996,336,15652,-208,242,-97
-916,280,15680,-200,246,-105
-916,280,15680,-200,246,-105
-932,284,15688,-198,249,-115
-932,284,15688,-198,249,-115
-1040,284,15728,-205,244,-120
-1040,284,15728,-205,244,-120
-1132,268,15724,-197,247,-120
-1096,296,15696,-186,263,-114
-1096,296,15696,-186,263,-114
-1084,340,15644,-176,248,-109
-1084,340,15644,-176,248,-109
-1156,268,15604,-185,225,-116
-1156,268,15604,-185,225,-116
-1104,240,15544,-197,223,-120
-1104,240,15544,-197,223,-120
-1088,284,15684,-192,254,-111
-1088,284,15684,-192,254,-111
-1076,284,15732,-208,249,-105
-1076,284,15732,-208,249,-105
-1020,280,15752,-217,240,-113
-1020,280,15752,-217,240,-113
-1000,324,15676,-198,250,-127
-1000,296,15580,-195,267,-116
-980,212,15592,-223,238,-114
-940,248,15704,-216,249,-99
-940,248,15704,-216,249,-99
-980,168,15668,-197,240,-103
-980,168,15668,-197,240,-103
-1008,236,15708,-196,244,-107
-1008,236,15708,-196,244,-107
-1044,320,15648,-198,253,-114
-1044,320,15648,-198,253,-114
-1012,344,15596,-200,261,-133
-1012,344,15596,-200,261,-133
-1004,220,15636,-200,259,-140
-1004,220,15636,-200,259,-140
-968,228,15680,-203,242,-126
-1028,312,15652,-202,242,-122
-1028,312,15652,-202,242,-122
-980,336,15788,-201,256,-129
-972,232,15560,-196,294,-111
-932,264,15700,-198,273,-106
-932,264,15700,-198,273,-106
-1076,252,15740,-212,221,-125
-1076,252,15740,-212,221,-125
-1028,252,15612,-219,216,-118
-1028,252,15612,-219,216,-118
-1052,328,15524,-196,251,-121
-1052,328,15524,-196,251,-121
-1036,232,15520,-183,274,-122
-984,260,15604,-197,247,-114
-984,260,15604,-197,247,-114
-1024,260,15608,-202,233,-117
-1024,260,15608,-202,233,-117
-1036,304,15532,-192,244,-112
-1036,304,15532,-192,244,-112
-1072,312,15612,-194,241,-110
-1072,312,15612,-194,241,-110
-932,300,15688,-197,271,-112
-932,300,15688,-197,271,-112
-940,336,15736,-186,239,-115
-940,336,15736,-186,239,-115
-1004,328,15552,-191,246,-122
-1004,228,15592,-201,272,-108
-1004,228,15592,-201,272,-108
-1044,272,15824,-207,275,-116
-1044,272,15824,-207,275,-116
-1032,280,15620,-204,232,-114
-1032,280,15620,-204,232,-114
-1132,324,15660,-205,254,-103
-1132,324,15660,-205,254,-103
-1084,304,15536,-202,280,-102
-1084,304,15536,-202,280,-102
-1136,320,15512,-193,258,-110
-1136,320,15512,-193,258,-110
-952,348,15636,-202,230,-112
-1024,380,15680,-201,240,-118
-1024,380,15680,-201,240,-118
-1152,372,15760,-188,256,-103
-1152,372,15760,-188,256,-103
-1036,356,15684,-190,261,-96
-1036,356,15684,-190,261,-96
-1032,336,15660,-215,260,-106
-1032,336,15660,-215,260,-106
-1040,304,15728,-214,258,-119
-1040,304,15728,-214,258,-119
-1076,320,15628,-185,263,-125
-1076,320,15628,-185,263,-125
-1080,328,15700,-194,243,-113
-1080,328,15700,-194,243,-113
-1040,344,15620,-203,243,-112
-1040,344,15620,-203,243,-112
-1164,400,15760,-190,241,-112
-1056,344,15748,-185,256,-126
-1056,344,15748,-185,256,-126
-980,288,15620,-197,259,-141
-980,288,15620,-197,259,-141
-956,328,15616,-204,262,-117
-956,328,15616,-204,262,-117
-1128,372,15716,-187,240,-111
-1128,372,15716,-187,240,-111
-1044,372,15664,-181,243,-138
-1044,372,15664,-181,243,-138
-1076,340,15688,-184,253,-136
-1076,340,15688,-184,253,-136
-1100,232,15696,-200,255,-121
-1040,304,15684,-219,258,-118
-1040,304,15684,-219,258,-118
-1096,424,15720,-196,258,-125
-992,300,15760,-192,248,-111
-1036,268,15696,-203,234,-111
-1036,268,15696,-203,234,-111
-1064,248,15668,-204,250,-117
-1064,248,15668,-204,250,-117
-1052,316,15592,-199,248,-120
-1052,316,15592,-199,248,-120
-1136,344,15668,-208,245,-126
