7128,-1188,280,15760,-213,252,-115
7145,-1076,332,15736,-191,244,-104
7145,-1076,332,15736,-191,244,-104
7146,-1144,252,15668,-193,253,-117
7146,-1164,364,15672,-189,253,-118
7147,-1164,364,15672,-189,253,-118
7147,-1044,240,15648,-195,263,-109
7148,-1044,240,15648,-195,263,-109
7148,-1088,216,15692,-202,270,-119
7149,-1088,216,15692,-202,270,-119
7150,-1184,232,15712,-214,255,-107
7150,-1184,232,15712,-214,255,-107
7151,-1160,280,15652,-200,255,-108
7151,-1160,280,15652,-200,255,-108
7152,-1180,348,15696,-193,258,-124
7159,-1116,364,15764,-203,255,-113
7160,-1100,228,15704,-198,262,-117
7160,-1140,204,15692,-191,264,-126
7161,-1140,204,15692,-191,264,-126
7161,-1088,324,15712,-186,252,-115
7162,-1088,324,15712,-186,252,-115
7162,-1172,304,15608,-186,246,-110
7163,-1172,304,15608,-186,246,-110
7163,-1184,336,15680,-199,259,-122
7164,-1184,336,15680,-199,259,-122
7164,-1128,260,15632,-189,265,-124
7165,-1128,260,15632,-189,265,-124
7166,-1144,340,15612,-199,245,-108
7166,-1084,324,15696,-209,247,-120
7167,-1084,324,15696,-209,247,-120
7174,-1196,336,15568,-210,244,-111
7175,-1196,336,15568,-210,244,-111
7175,-1176,304,15648,-209,263,-117
7176,-1176,304,15648,-209,263,-117
7176,-1236,248,15660,-193,268,-109
7177,-1236,248,15660,-193,268,-109
7177,-1100,228,15688,-194,257,-105
7178,-1100,228,15688,-194,257,-105
7178,-1060,228,15652,-209,242,-99
7179,-1060,228,15652,-209,242,-99
7179,-1104,264,15664,-225,251,-107
7180,-1124,280,15592,-210,248,-116
7180,-1124,280,15592,-210,248,-116
7181,-1084,296,15680,-201,245,-128
7188,-1144,292,15684,-202,251,-136
7189,-1036,256,15596,-207,242,-109
7189,-1036,256,15596,-207,242,-109
7190,-1096,244,15596,-195,263,-93
7191,-1096,244,15596,-195,263,-93
7191,-1124,312,15604,-194,273,-88
7192,-1124,312,15604,-194,273,-88
7192,-1140,324,15596,-199,262,-110
7193,-1140,324,15596,-199,262,-110
7193,-1232,388,15560,-211,259,-120
7194,-1224,392,15520,-198,272,-120
7194,-1224,392,15520,-198,272,-120
7195,-1188,368,15584,-198,268,-108
7195,-1188,368,15584,-198,268,-108
7196,-1168,320,15652,-209,266,-122
7203,-1140,236,15748,-195,239,-101
7204,-1176,296,15708,-195,244,-103
7204,-1176,296,15708,-195,244,-103
7205,-1172,248,15720,-198,248,-129
7205,-1172,248,15720,-198,248,-129
7206,-1144,280,15604,-214,256,-139
7207,-1144,280,15604,-214,256,-139
7207,-1156,300,15580,-221,240,-113
7208,-1124,304,15544,-212,236,-123
7208,-1124,304,15544,-212,236,-123
7209,-1132,188,15540,-200,249,-121
7209,-1132,188,15540,-200,249,-121
7210,-1120,176,15640,-191,243,-108
7210,-1120,176,15640,-191,243,-108
7211,-1092,268,15580,-192,246,-102
7218,-1196,260,15560,-204,248,-108
7219,-1172,300,15664,-199,250,-123
7219,-1172,300,15664,-199,250,-123
7220,-1136,292,15640,-194,236,-147
7220,-1156,380,15796,-204,245,-134
7221,-1156,380,15796,-204,245,-134
7222,-1128,408,15828,-188,265,-126
7222,-1128,408,15828,-188,265,-126
7223,-1072,344,15764,-183,252,-123
7223,-1072,344,15764,-183,252,-123
7224,-1084,344,15700,-192,244,-110
7224,-1084,344,15700,-192,244,-110
7225,-1148,308,15712,-201,243,-114
7225,-1148,308,15712,-201,243,-114
7233,-1176,348,15680,-197,263,-121
7233,-1176,348,15680,-197,263,-121
7234,-1224,308,15632,-192,266,-113
7234,-1280,260,15720,-196,243,-115
7235,-1280,260,15720,-196,243,-115
7235,-1220,308,15752,-202,228,-115
7236,-1220,308,15752,-202,228,-115
7236,-1072,348,15648,-209,225,-107
7237,-1072,348,15648,-209,225,-107
7238,-1120,340,15552,-204,233,-112
7238,-1120,340,15552,-204,233,-112
7239,-1072,340,15748,-196,242,-124
7239,-1072,340,15748,-196,242,-124
7240,-1152,292,15804,-198,231,-123
7240,-1060,232,15552,-190,254,-111
7248,-1132,272,15716,-214,222,-109
7248,-1176,280,15680,-212,251,-111
7249,-1176,280,15680,-212,251,-111
7249,-1100,224,15640,-199,259,-105
7250,-1100,224,15640,-199,259,-105
7250,-1188,196,15784,-200,242,-114
7251,-1188,196,15784,-200,242,-114
7251,-1132,244,15616,-201,253,-123
7252,-1132,244,15616,-201,253,-123
7252,-1104,284,15604,-204,260,-118
7253,-1104,284,15604,-204,260,-118
7254,-1088,316,15660,-211,252,-113
7254,-1112,320,15748,-211,242,-115
7255,-1112,320,15748,-211,242,-115
7255,-1124,356,15672,-207,245,-106
7263,-1076,268,15572,-192,249,-110
7263,-1096,348,15680,-196,237,-109
7264,-1096,348,15680,-196,237,-109
7264,-1108,344,15660,-211,254,-108
7265,-1108,344,15660,-211,254,-108
7265,-1064,388,15756,-207,236,-126
7266,-1064,388,15756,-207,236,-126
7266,-1224,360,15736,-191,238,-125
7267,-1224,360,15736,-191,238,-125
7267,-1200,312,15728,-180,264,-121
7268,-1144,340,15628,-198,257,-112
7268,-1144,340,15628,-198,257,-112
7269,-1144,304,15632,-203,246,-123
7270,-1144,304,15632,-203,246,-123
7277,-1136,256,15500,-198,240,-119
7277,-1136,256,15500,-198,240,-119
7278,-1164,228,15612,-196,240,-131
7279,-1164,228,15612,-196,240,-131
7279,-1136,200,15768,-192,277,-126
7280,-1136,200,15768,-192,277,-126
7280,-1032,304,15616,-188,282,-119
7281,-1032,304,15616,-188,282,-119
7281,-1068,232,15580,-201,244,-102
7282,-1200,320,15688,-205,222,-91
7282,-1200,320,15688,-205,222,-91
7283,-1144,228,15688,-188,235,-91
7283,-1144,228,15688,-188,235,-91
7284,-1148,304,15616,-183,255,-117
7285,-1148,304,15616,-183,255,-117
7292,-1264,372,15764,-192,269,-117
7292,-1264,372,15764,-192,269,-117
7293,-1076,356,15660,-191,256,-111
7294,-1076,356,15660,-191,256,-111
7294,-1128,352,15668,-190,240,-128
7295,-1208,288,15704,-200,267,-108
7295,-1208,288,15704,-200,267,-108
7296,-1140,272,15620,-198,267,-92
7296,-1140,272,15620,-198,267,-92
7297,-1188,296,15568,-187,236,-84
7297,-1188,296,15568,-187,236,-84
7298,-1160,268,15580,-191,217,-106
7298,-1160,268,15580,-191,217,-106
7299,-1140,264,15536,-199,238,-103
7299,-1140,264,15536,-199,238,-103
7307,-1172,400,15540,-191,247,-94
7307,-1172,400,15540,-191,247,-94
7308,-1176,392,15620,-191,255,-101
7308,-1132,372,15632,-201,247,-117
7309,-1132,372,15632,-201,247,-117
7310,-1132,336,15476,-208,244,-123
7310,-1132,336,15476,-208,244,-123
7311,-1104,376,15748,-186,264,-117
7311,-1104,376,15748,-186,264,-117
7312,-1108,356,15792,-172,256,-106
7312,-1108,356,15792,-172,256,-106
7313,-1076,260,15688,-190,250,-112
7313,-1076,260,15688,-190,250,-112
7314,-1120,300,15552,-207,233,-110
7314,-1132,328,15704,-211,243,-108
7322,-1132,312,15664,-202,245,-106
7322,-1184,240,15724,-204,252,-103
7323,-1184,240,15724,-204,252,-103
7323,-1208,340,15764,-193,237,-120
7324,-1208,340,15764,-193,237,-120
7324,-1096,344,15756,-190,229,-101
