1958685,2540,2008,15316,-169,428,-249,3841,25790295,37757
1958686,2568,2016,15160,-178,406,-264,3841,25790295,37757
1958687,2572,2148,15212,-183,407,-271,3841,25790644,37824
1958688,2616,2056,15340,-170,422,-250,3841,25790644,37824
1958688,2592,1964,15320,-169,452,-255,3841,25790644,37824
1958689,2636,1980,15264,-173,447,-245,3841,25790644,37824
1958690,2680,2036,15284,-191,422,-259,3841,25790644,37824
1958691,2680,2036,15284,-191,422,-259,3841,25790644,37824
1958699,2552,2104,15268,-181,425,-255,3841,25790644,37824
1958700,2604,2168,15368,-188,432,-237,3841,25790644,37824
1958701,2536,2080,15300,-184,441,-224,3841,25790644,37824
1958701,2464,2060,15212,-184,431,-236,3841,25790644,37824
1958702,2560,2032,15172,-186,407,-239,3841,25790644,37824
1958703,2580,2004,15256,-184,431,-233,3841,25790644,37824
1958704,2568,2016,15156,-183,443,-222,3841,25790644,37824
1958705,2532,2144,15184,-191,436,-235,3841,25790644,37824
1958706,2508,2120,15172,-188,417,-234,3841,25790644,37824
1958714,2528,2024,15208,-206,420,-235,3841,25790644,37824
1958714,2496,2108,15092,-193,425,-240,3841,25790644,37824
1958715,2568,2160,15136,-170,426,-249,3841,25790644,37824
1958716,2500,2172,15176,-179,427,-245,3841,25790644,37824
1958717,2448,2128,15208,-203,430,-240,3841,25790644,37824
1958718,2524,2104,15196,-187,407,-240,3841,25790644,37824
1958719,2504,2060,15316,-175,431,-251,3841,25790644,37824
1958720,2440,2180,15364,-179,454,-241,3841,25790644,37824
1958721,2412,2144,15192,-181,444,-224,3841,25790644,37824
1958728,2352,2096,15204,-188,434,-255,3841,25790644,37824
1958729,2536,2220,15176,-192,432,-267,3841,25790644,37824
1958730,2492,2212,15240,-186,400,-237,3841,25790644,37824
1958731,2392,2168,15276,-186,404,-219,3841,25790644,37824
1958732,2396,2116,15248,-185,412,-217,3841,25790644,37824
1958733,2316,2092,15228,-192,407,-236,3841,25790644,37824
1958734,2364,2148,15352,-178,424,-234,3841,25790644,37824
1958734,2464,2124,15308,-173,439,-234,3841,25790644,37824
1958742,2472,2096,15224,-196,426,-256,3841,25790644,37824
1958743,2472,2096,15224,-196,426,-256,3841,25790644,37824
1958744,2412,2092,15196,-191,432,-263,3841,25790644,37824
1958745,2440,2048,15224,-168,424,-253,3841,25790644,37824
1958746,2488,2028,15180,-190,423,-247,3841,25790644,37824
1958747,2536,2104,15320,-201,424,-239,3841,25790644,37824
1958747,2464,2120,15316,-205,435,-254,3841,25790644,37824
1958748,2492,2068,15288,-185,432,-257,3841,25790644,37824
1958749,2568,2060,15324,-173,416,-261,3841,25790644,37824
1958757,2504,2004,15204,-206,425,-268,3841,25790644,37824
1958758,2504,2004,15204,-206,425,-268,3841,25790644,37824
1958759,2516,2028,15288,-203,432,-253,3841,25790644,37824
1958759,2356,1984,15312,-209,434,-264,3841,25790644,37824
1958760,2424,2060,15160,-200,410,-265,3841,25790644,37824
1958761,2408,2128,15212,-193,414,-274,3841,25790644,37824
1958762,2412,2084,15276,-190,431,-266,3841,25790644,37824
1958763,2472,2056,15332,-181,429,-261,3841,25790644,37824
1958764,2440,2120,15240,-181,413,-260,3841,25790644,37824
1958772,2472,2020,15360,-197,445,-254,3841,25790644,37824
1958772,2396,2096,15360,-190,440,-266,3841,25790644,37824
1958773,2396,2096,15360,-190,440,-266,3841,25790644,37824
1958774,2348,2136,15264,-181,429,-255,3841,25790644,37824
1958775,2388,2104,15300,-197,438,-255,3841,25790644,37824
1958776,2604,1988,15260,-190,446,-235,3841,25790644,37824
1958777,2516,1976,15180,-194,440,-237,3841,25790644,37824
1958778,2544,1952,15328,-188,441,-256,3841,25790644,37824
1958779,2464,2080,15176,-202,428,-255,3841,25790644,37824
1958786,2504,2016,15312,-203,448,-221,3841,25790644,37824
1958787,2508,2064,15268,-209,416,-229,3841,25790644,37824
1958788,2508,2064,15268,-209,416,-229,3841,25790644,37824
1958789,2560,1976,15200,-199,403,-237,3841,25790644,37824
1958790,2512,1984,15308,-189,407,-248,3841,25790644,37824
1958791,2412,2080,15252,-204,415,-225,3841,25790644,37824
1958792,2460,2096,15052,-200,406,-217,3841,25790644,37824
1958793,2500,2016,15128,-186,413,-230,3841,25790644,37824
1958793,2452,2068,15232,-194,425,-235,3841,25790644,37824
1958801,2464,2072,15116,-198,407,-243,3841,25790644,37824
1958802,2560,2016,15408,-202,408,-229,3841,25790644,37824
1958803,2552,2024,15336,-192,400,-233,3841,25790644,37824
1958804,2552,2024,15336,-192,400,-233,3841,25790644,37824
1958805,2472,2044,15188,-200,427,-248,3841,25790644,37824
1958805,2420,2108,15152,-195,443,-241,3841,25790644,37824
1958823,2492,2068,15316,-187,441,-248,3841,25790644,37824
1958824,2436,2064,15220,-183,450,-242,3841,25790644,37824
1958825,2436,2064,15220,-183,450,-242,3841,25790644,37824
1958833,2548,1972,15248,-192,428,-263,3841,25790644,37824
1958834,2440,2052,15264,-192,438,-270,3841,25790644,37824
1958835,2416,2056,15192,-180,416,-271,3841,25790644,37824
1958836,2400,2096,15248,-181,431,-271,3841,25790644,37824
1958836,2460,2140,15136,-197,449,-278,3841,25790644,37824
1958837,2468,2072,15200,-189,456,-292,3841,25790644,37824
1958838,2560,2052,15236,-179,456,-275,3841,25790644,37824
1958839,2524,2004,15168,-179,441,-261,3841,25790644,37824
1958847,2532,2056,15192,-182,419,-282,3841,25790644,37824
1958848,2508,2096,15176,-186,408,-265,3841,25790644,37824
1958848,2584,1976,15276,-183,419,-271,3841,25790644,37824
1958849,2492,2020,15280,-187,424,-293,3841,25790644,37824
1958850,2500,1988,15280,-182,430,-277,3841,25790644,37824
1958851,2536,1956,15376,-170,447,-269,3841,25790644,37824
1958852,2548,2124,15188,-178,449,-275,3841,25790644,37824
1958853,2552,2084,15204,-197,453,-273,3841,25790644,37824
1958854,2492,1976,15260,-190,424,-263,3841,25790644,37824
1958861,2512,2084,15172,-190,422,-252,3841,25790644,37824
1958862,2512,2084,15172,-190,422,-252,3841,25790644,37824
1958863,2444,2040,15156,-192,432,-259,3841,25790644,37824
1958864,2472,2084,15024,-194,444,-264,3841,25790644,37824
1958865,2552,2060,15108,-192,434,-256,3841,25790644,37824
1958866,2548,1964,15088,-179,420,-237,3841,25790644,37824
1958867,2544,2056,15184,-187,426,-226,3841,25790644,37824
1958868,2528,2088,15228,-196,429,-231,3841,25790644,37824
1958869,2496,2044,15276,-182,427,-238,3841,25790644,37824
1958876,2548,2024,15144,-168,435,-223,3841,25790644,37824
1958877,2548,2024,15144,-168,435,-223,3841,25790644,37824
1958878,2620,2048,15156,-158,422,-207,3841,25790644,37824
1958879,2532,1960,15236,-155,436,-222,3841,25790644,37824
1958880,2500,2000,15332,-184,450,-237,3841,25790644,37824
1958881,2552,2120,15396,-201,428,-238,3841,25790644,37824
1958882,2536,2112,15332,-191,425,-232,3841,25790644,37824
1958882,2512,2112,15340,-165,434,-219,3841,25790644,37824
1958883,2528,2036,15356,-169,443,-229,3841,25790644,37824
1958891,2528,2092,15196,-200,436,-233,3841,25790644,37824
1958892,2548,2012,15276,-214,422,-239,3841,25790644,37824
1958893,2548,2012,15276,-214,422,-239,3841,25790644,37824
1958894,2492,2052,15248,-202,416,-227,3841,25790644,37824
1958894,2472,2156,15132,-177,413,-233,3841,25790644,37824
1958895,2496,2048,15380,-167,425,-251,3841,25790644,37824
1958896,2596,2028,15352,-169,417,-248,3841,25790644,37824
1958897,2592,2016,15220,-189,413,-246,3841,25790644,37824
1958898,2432,1944,15248,-181,455,-238,3841,25790644,37824
1958906,2484,2104,15212,-178,424,-232,3841,25790644,37824
1958907,2592,2080,15252,-174,438,-238,3841,25790644,37824
1958907,2576,2060,15312,-182,431,-241,3841,25790644,37824
1958908,2576,2060,15312,-182,431,-241,3841,25790644,37824
1958909,2500,2056,15272,-165,416,-239,3841,25790644,37824
1958910,2552,2016,15204,-168,425,-244,3841,25790644,37824
1958911,2520,2024,15208,-173,448,-234,3841,25790644,37824
1958912,2552,2080,15296,-168,428,-241,3841,25790644,37824
1958913,2496,2024,15320,-167,416,-261,3841,25790644,37824
1958920,2476,2016,15220,-187,419,-259,3841,25790644,37824
1958921,2452,2060,15196,-185,429,-261,3841,25790644,37824
1958922,2512,2040,15088,-189,439,-246,3841,25790644,37824
1958923,2512,2040,15088,-189,439,-246,3841,25790644,37824
1958924,2536,2052,15072,-178,442,-230,3841,25790644,37824
1958925,2452,2004,15172,-183,444,-242,3841,25790644,37824
1958926,2484,2072,15104,-194,457,-251,3841,25790644,37824
1958927,2488,2116,15180,-190,455,-252,3841,25790644,37824
1958934,2484,2092,15248,-174,449,-252,3841,25790644,37824
1958935,2516,2088,15288,-198,448,-260,3841,25790644,37824
1958936,2564,2044,15316,-195,437,-224,3841,25790644,37824
1958937,2616,2056,15372,-184,430,-228,3841,25790644,37824
1958938,2452,2092,15224,-182,439,-230,3841,25790644,37824
1958939,2452,2092,15224,-182,439,-230,3841,25790644,37824
1958940,2496,2088,15160,-187,438,-233,3841,25790644,37824
1958940,2500,2068,15132,-175,453,-245,3841,25790644,37824
1958941,2476,2028,15260,-176,457,-260,3841,25790644,37824
1958949,2456,2024,15124,-187,452,-222,3841,25790644,37824
1958950,2364,2092,15164,-191,433,-236,3841,25790644,37824
1958951,2400,2024,15288,-200,410,-248,3841,25789067,37790
1958952,2596,2092,15104,-186,420,-234,3841,25789067,37790
1958952,2508,2072,15196,-178,451,-232,3841,25789067,37790
1958953,2508,2072,15196,-178,451,-232,3841,25789067,37790
1958954,2384,1992,15244,-184,446,-229,3841,25789067,37790
1958955,2488,2016,15208,-187,422,-235,3841,25789067,37790
1958956,2524,1960,15172,-190,422,-227,3841,25789067,37790
1958964,2444,2060,15244,-184,419,-246,3841,25789067,37790
1958965,2456,2008,15228,-188,434,-238,3841,25789067,37790
1958965,2464,2000,15156,-209,436,-224,3841,25789067,37790
1958966,2380,2012,15232,-197,433,-197,3841,25789067,37790
1958967,2308,1908,15168,-183,433,-204,3841,25789067,37790
1958968,2368,1940,15116,-185,433,-233,3841,25789067,37790
1958969,2368,1940,15116,-185,433,-233,3841,25789067,37790
1958970,2456,2012,15156,-172,434,-238,3841,25789067,37790
1958971,2552,2132,15204,-161,406,-211,3841,25789067,37790
1958978,2532,1928,15356,-168,433,-224,3841,25789067,37790
1958979,2448,1992,15332,-172,431,-235,3841,25789067,37790
1958980,2516,2100,15224,-186,435,-242,3841,25789067,37790
1958981,2472,2072,15092,-204,437,-224,3841,25789067,37790
1958982,2468,2064,15196,-188,420,-225,3841,25789067,37790
1958983,2380,2052,15340,-174,411,-226,3841,25789067,37790
1958984,2396,2108,15284,-178,418,-233,3841,25789067,37790
1958985,2396,2108,15284,-178,418,-233,3841,25789067,37790
1958986,2400,2108,15156,-179,422,-221,3841,25789067,37790
1959012,2336,2076,15232,-174,438,-258,3841,25789067,37790
1959013,2400,2076,15264,-191,420,-251,3841,25789067,37790
1959014,2572,1980,15152,-194,429,-274,3841,25789067,37790
1959015,2472,2104,15300,-164,449,-260,3841,25789067,37790
1959016,2472,2032,15312,-145,436,-261,3841,25789067,37790
1959017,2472,2032,15312,-145,436,-261,3841,25789067,37790
1959018,2508,2052,15284,-150,412,-266,3841,25789067,37790
1959019,2512,2012,15276,-178,420,-254,3841,25789067,37790
1959026,2340,1964,15164,-171,435,-254,3841,25789067,37790
1959027,2464,1964,15160,-162,452,-251,3841,25789067,37790
1959028,2528,2028,15248,-172,425,-238,3841,25789067,37790
1959029,2572,2032,15336,-187,423,-239,3841,25789067,37790
1959030,2452,2004,15268,-175,431,-253,3841,25789067,37790
1959031,2524,2052,15252,-147,429,-279,3841,25789067,37790
1959032,2444,2056,15168,-167,428,-261,3841,25789067,37790
1959033,2444,2056,15168,-167,428,-261,3841,25789067,37790
1959033,2396,1988,15244,-204,411,-245,3841,25789067,37790
1959041,2440,1964,15308,-163,410,-237,3841,25789067,37790
1959042,2484,2024,15272,-172,415,-233,3841,25789067,37790
1959043,2440,2052,15232,-164,444,-236,3841,25789067,37790
1959044,2352,2100,15296,-163,434,-243,3841,25789067,37790
1959045,2416,2144,15312,-170,420,-230,3841,25789067,37790
1959045,2468,2084,15236,-163,429,-234,3841,25789067,37790
1959046,2468,1940,15220,-174,417,-243,3841,25789067,37790
1959047,2468,1940,15220,-174,417,-243,3841,25789067,37790
1959048,2616,2040,15136,-184,402,-231,3841,25789067,37790
1959056,2420,2148,15216,-189,422,-246,3841,25789067,37790
1959057,2492,2084,15300,-186,429,-239,3841,25789067,37790
1959058,2572,2060,15276,-187,430,-240,3841,25789067,37790
1959058,2560,2152,15204,-190,431,-235,3841,25789067,37790
1959059,2548,2100,15200,-174,414,-235,3841,25789067,37790
1959060,2528,2036,15380,-181,401,-247,3841,25789067,37790
1959061,2572,2072,15312,-173,429,-239,3841,25789067,37790
1959062,2460,2028,15216,-159,447,-241,3841,25789067,37790
1959063,2460,2028,15216,-159,447,-241,3841,25789067,37790
1959071,2504,2016,15272,-175,452,-232,3841,25789067,37790
1959071,2584,2040,15320,-184,430,-249,3841,25789067,37790
1959072,2460,2016,15252,-168,403,-244,3841,25789067,37790
1959073,2408,1988,15248,-175,432,-241,3841,25789067,37790
1959074,2496,2044,15296,-170,454,-253,3841,25789067,37790
1959075,2616,2032,15228,-182,436,-271,3841,25789067,37790
1959076,2584,1968,15308,-164,423,-265,3841,25789067,37790
1959077,2516,1992,15240,-141,440,-242,3841,25789067,37790
1959078,2516,1992,15240,-141,440,-242,3841,25789067,37790
1959085,2460,2084,15324,-182,419,-252,3841,25789067,37790
1959086,2468,2068,15360,-175,444,-240,3841,25789067,37790
1959087,2412,2096,15348,-185,436,-243,3841,25789067,37790
1959088,2508,2148,15368,-176,422,-264,3841,25789067,37790
1959089,2456,2168,15296,-181,425,-277,3841,25789067,37790
1959090,2476,2128,15188,-185,427,-244,3841,25789067,37790
1959091,2444,2080,15204,-163,424,-231,3841,25789067,37790
1959091,2476,2016,15244,-162,412,-234,3841,25789067,37790
1959092,2440,1940,15232,-179,421,-238,3841,25789067,37790
1959100,2544,2108,15320,-164,420,-263,3841,25789067,37790
1959101,2432,2112,15216,-169,437,-251,3841,25789067,37790
1959102,2516,2004,15280,-181,443,-237,3841,25789067,37790
1959103,2516,2072,15208,-167,420,-242,3841,25789067,37790
1959104,2512,2084,15224,-175,428,-244,3841,25789067,37790
1959104,2480,2004,15256,-182,455,-240,3841,25789067,37790
1959105,2388,2088,15184,-183,453,-242,3841,25789067,37790
1959106,2444,2056,15196,-188,435,-240,3841,25789067,37790
1959114,2492,2140,15300,-146,438,-240,3841,25789067,37790
1959115,2452,2068,15232,-153,424,-222,3841,25789067,37790
1959116,2464,2004,15244,-156,430,-228,3841,25789067,37790
1959116,2396,2008,15272,-160,432,-226,3841,25789067,37790
1959117,2436,2072,15352,-169,418,-253,3841,25789067,37790
1959118,2500,2020,15348,-175,413,-232,3841,25789067,37790
1959119,2460,2036,15228,-183,410,-227,3841,25789067,37790
1959120,2508,2008,15168,-176,420,-239,3841,25789067,37790
1959121,2432,2064,15204,-185,419,-236,3841,25789067,37790
1959129,2380,2036,15368,-175,413,-239,3841,25789067,37790
1959129,2380,2036,15368,-175,413,-239,3841,25789067,37790
1959130,2408,2028,15384,-161,397,-246,3841,25789067,37790
1959131,2432,2104,15368,-168,419,-236,3841,25789067,37790
1959132,2480,2076,15392,-167,448,-211,3841,25789067,37790
1959133,2488,2140,15300,-156,448,-215,3841,25789067,37790
1959134,2500,2132,15156,-158,419,-215,3841,25789067,37790
1959135,2496,2072,15144,-166,412,-229,3841,25789067,37790
1959136,2488,2188,15192,-168,435,-226,3841,25789067,37790
1959143,2468,2120,15360,-173,447,-240,3841,25789067,37790
1959144,2472,2052,15304,-169,441,-262,3841,25789067,37790
1959145,2472,2052,15304,-169,441,-262,3841,25789067,37790
1959146,2420,2116,15320,-167,432,-265,3841,25789067,37790
1959147,2388,2052,15172,-154,441,-246,3841,25789067,37790
1959148,2404,2168,15112,-154,440,-238,3841,25789067,37790
1959149,2400,2144,15164,-159,427,-233,3841,25789067,37790
1959150,2432,2116,15308,-176,415,-238,3841,25789067,37790
1959150,2444,2004,15320,-176,409,-257,3841,25789067,37790
1959158,2336,1992,15284,-159,409,-258,3841,25789067,37790
1959159,2312,2020,15312,-170,426,-262,3841,25789067,37790
1959160,2312,2020,15312,-170,426,-262,3841,25789067,37790
1959161,2300,2052,15348,-169,428,-272,3841,25789067,37790
1959162,2380,2012,15284,-163,417,-265,3841,25789067,37790
1959162,2440,1896,15252,-174,423,-260,3841,25789067,37790
1959163,2364,1988,15216,-193,446,-251,3841,25789067,37790
1959164,2380,1984,15156,-196,445,-253,3841,25789067,37790
1959165,2512,2084,15264,-172,412,-245,3841,25789067,37790
1959173,2364,2068,15152,-162,431,-256,3841,25789067,37790
1959174,2384,2088,15132,-176,424,-257,3841,25789067,37790
1959175,2452,2084,15136,-204,432,-248,3841,25789067,37790
1959193,2432,2124,15312,-165,408,-249,3841,25789067,37790
1959193,2432,2060,15176,-168,441,-254,3841,25789067,37790
1959194,2392,2116,15232,-163,459,-244,3841,25789067,37790
1959195,2360,2108,15276,-161,432,-230,3841,25789067,37790
1959196,2336,2132,15232,-158,394,-233,3841,25789067,37790
1959197,2336,2132,15232,-158,394,-233,3841,25789067,37790
1959205,2404,2136,15240,-171,402,-248,3841,25789067,37790
1959205,2432,2112,15224,-170,423,-255,3841,25789067,37790
1959206,2472,2116,15272,-179,423,-250,3841,25789067,37790
1959207,2428,2068,15308,-192,414,-257,3841,25789067,37790
1959208,2464,2036,15248,-199,403,-255,3841,25789067,37790
1959209,2440,2060,15260,-194,412,-246,3841,25789067,37790
1959210,2512,2056,15244,-184,420,-253,3841,25789067,37790
1959211,2560,2080,15264,-178,412,-245,3841,25789067,37790
1959218,2384,2156,15260,-192,423,-274,3840,25789195,37646
1959219,2444,2188,15124,-182,423,-260,3840,25789195,37646
1959220,2540,2072,15212,-168,409,-234,3840,25789195,37646
1959221,2480,2032,15244,-167,421,-254,3840,25789195,37646
1959222,2420,2044,15252,-180,436,-255,3840,25789195,37646
1959223,2520,2056,15300,-188,433,-252,3840,25789195,37646
1959224,2496,2232,15116,-172,419,-267,3840,25789195,37646
1959225,2476,2148,15228,-178,415,-271,3840,25789195,37646
1959226,2420,2064,15228,-200,425,-266,3840,25789195,37646
1959233,2468,2132,15296,-192,432,-271,3840,25789195,37646
1959234,2508,2172,15248,-180,431,-263,3840,25789195,37646
1959235,2440,2088,15132,-185,428,-256,3840,25789195,37646
1959236,2424,1996,15184,-183,423,-268,3840,25789195,37646
1959237,2428,1968,15224,-181,419,-271,3840,25789195,37646
1959238,2460,2020,15232,-174,423,-268,3840,25789195,37646
1959239,2508,2084,15284,-169,405,-271,3840,25789195,37646
1959239,2528,2108,15276,-168,421,-265,3840,25789195,37646
1959240,2540,2040,15276,-178,439,-269,3840,25789195,37646
1959248,2516,2084,15060,-178,407,-275,3840,25789195,37646
1959249,2516,2084,15060,-178,407,-275,3840,25789195,37646
1959250,2620,2012,15228,-172,401,-266,3840,25789195,37646
1959251,2668,1944,15188,-174,398,-280,3840,25789195,37646
1959251,2580,2004,15312,-165,398,-268,3840,25789195,37646
1959252,2492,1948,15368,-169,414,-260,3840,25789195,37646
1959253,2548,2088,15320,-165,420,-259,3840,25789195,37646
1959254,2592,2128,15260,-164,417,-275,3840,25789195,37646
1959255,2528,2060,15220,-180,431,-271,3840,25789195,37646
1959263,2500,2180,15188,-165,395,-244,3840,25789195,37646
1959264,2500,2180,15188,-165,395,-244,3840,25789195,37646
1959264,2480,2072,15232,-166,403,-242,3840,25789195,37646
1959265,2432,1968,15228,-177,425,-254,3840,25789195,37646
1959266,2560,2040,15204,-181,411,-255,3840,25789195,37646
1959267,2524,2064,15320,-174,399,-265,3840,25789195,37646
1959268,2520,2036,15320,-166,401,-247,3840,25789195,37646
1959269,2516,2088,15200,-174,415,-255,3840,25789195,37646
1959270,2472,2096,15272,-183,409,-255,3840,25789195,37646
